source_type,id,ai_summary,ai_tag,content,created_at,creator,description,image_url,link,pub_date,seq,source_id,source_name,title,updated_at,ai_org,ai_region,article_id,category,country,datatype,is_duplicate,fetched_at,keywords,language,pub_date_tz,sentiment,sentiment_stats,source_icon,source_priority,source_url,video_url
NEWSDATA,a0dd1dca-dc1d-48d0-a0b5-aba90b8bf5c0,,,ONLY AVAILABLE IN PAID PLANS,,bobby kemp,Who wants to pay more property taxes? It’s not the seniors that have worked all their lives to have a home and are trying to live on a fixed income. [...],https://www.salisburypost.com/wp-content/themes/2024-salisbury-child/media/img/brand/default-logo.png,https://www.salisburypost.com/2026/04/19/bobby-kemp-who-wants-to-pay-more-property-taxes/,,,salisburypost,Salisbury Post,Bobby Kemp: Who wants to pay more property taxes?,,,,f1167de1a429fb6a72dd17f5674c7226,politics,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/salisburypost.png,1305784,https://www.salisburypost.com,
NEWSDATA,7e8821ed-6fb0-4ba1-b06d-ccfeb0672c09,,,ONLY AVAILABLE IN PAID PLANS,,stacy carey parade,A Trader Joe’s lawsuit settlement means that many customers who purchased from the chain in certain locations can expect a check in the coming months.,https://www.reviewjournal.com/wp-content/uploads/2026/04/21596466_web1_web-56353714.jpg?w=700,https://www.reviewjournal.com/business/trader-joes-lawsuit-settlement-checks-are-coming-are-you-eligible-3764002/,,,reviewjournal,Las-vegas Review Journal,Trader Joe’s lawsuit settlement checks are coming. Are you eligible?,,,,b773e8d03a0e083dd6374e08892bfd49,business,united states of america,,false,,"external,mc-business,parade,amg,business",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/reviewjournal.png,8418,http://www.reviewjournal.com,
NEWSDATA,984d05bb-b1f4-4444-a3ff-d98c25e87b0b,"There's no article provided. Please share the article you'd like me to summarize, and I'll be happy to assist you. I'll also provide a few tags (comma-separated) based on the content.",,ONLY AVAILABLE IN PAID PLANS,,daily american republic,"Poplar Bluff VA extends no-cost monthly food pantry for veterans through 2026, with a new 9 a.m. start time on fourth Wednesdays at the Missouri Army National Guard Armory.",https://public-assets-prod.pubgen.ai/brand_1ff6e24a-c00e-457d-915d-ec27da650bd0/asset_3fe214cd-519f-4e41-8280-d69716e5c33a.jpeg,https://www.darnews.com/news/monthly-no-cost-food-pantry-for-veterans-extended-through-2026-in-poplar-bluff-a3f6aec3,,,darnews,Daily American Republic,Monthly no-cost food pantry for veterans extended through 2026 in Poplar Bluff,,,,f6efbbc34ae67fd03e2bfee0f08f94bf,"business,top",united states of america,,false,,newsletter,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/darnews.png,4440255,https://www.darnews.com,
NEWSDATA,b81e3afe-ff0d-4554-b911-82620afcbf7d,,,ONLY AVAILABLE IN PAID PLANS,,toi sports desk,"Rajasthan Royals' coach Kumar Sangakkara urges patience for 15-year-old Vaibhav Sooryavanshi, despite his explosive IPL start and recent setback. Sangakkara highlights Sooryavanshi's dedication and game sense, emphasizing that failures are part of cricket. He also praises Dhruv Jurel's impactful batting at number three and expresses confidence in captain Riyan Parag's form, even if runs aren't reflecting it yet.",https://s.yimg.com/ny/api/res/1.2/etX6jmaZw66ForloRLF.aw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTI0MDA7aD0xNzM4O2NmPXdlYnA-/https://media.zenfs.com/en/willow_sports_articles_673/2a167c5f97b8647a204271582c637f83,https://sports.yahoo.com/articles/ipl-2026-enjoy-everything-sangakkara-050000416.html,,,yahoo,Yahoo! News,IPL 2026: ‘Enjoy everything’- Sangakkara’s message to Vaibhav Sooryavanshi after golden duck,,,,1ed9090e471772f64714d0977975f200,"sports,breaking",united states of america,,false,,"josh hazlewood,jasprit bumrah,sunrisers hyderabad,kumar sangakkara,praful hinge,rajasthan royals,vaibhav sooryavanshi",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/yahoo.png,17,https://news.yahoo.com,
NEWSDATA,ee0bf83f-a795-4e50-a6da-ca7174399419,"However, I don't see an article included in your message. Please provide the article you would like me to summarize, and I will provide a summary and suggest tags (comma-separated) for you.",,ONLY AVAILABLE IN PAID PLANS,,elisabeth strillacci,"Last weekend, the hubs and I took our older son, who was visiting, to a card show in Winston-Salem where our younger son was participating through his business. It was [...]",https://www.salisburypost.com/wp-content/themes/2024-salisbury-child/media/img/brand/default-logo.png,https://www.salisburypost.com/2026/04/19/elisabeth-strillacci-a-trip-down-memory-lane/,,,salisburypost,Salisbury Post,Elisabeth Strillacci: A trip down memory lane,,,,03d0050df8082fe43cddcabbe1e9ca0f,politics,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/salisburypost.png,1305784,https://www.salisburypost.com,
NEWSDATA,4cde0391-c02b-4694-987e-4dc96f0f47db,,,ONLY AVAILABLE IN PAID PLANS,,gena johnson,"WEST BLOOMFIELD — Seeking an ordinance change that would have allowed for a different mix of building materials in the construction of new homes, Schafer Development was denied by the West Bloomfield Planning Commission at its meeting March 23.",https://www.candgnews.com/storage/cache/articles/10778/400de8a8c7c5766eb2d437ede22c64a2dc9.jpeg,https://www.candgnews.com/news/developers-denied-ordinance-change-on-building-materials-10778,,,candgnews,Candgnews,Developers denied ordinance change on building materials,,,,9fb37c55de38c21b04419da9d85be61e,"business,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/candgnews.png,5825795,https://www.candgnews.com,
NEWSDATA,fedb5c2a-7e9b-4b51-84c9-7ef5546ad309,"Unfortunately, it seems like you did not provide any content about an article. Please share the article you would like me to summarize, and I will be happy to assist you with a summary and suggesting a few relevant tags.",,ONLY AVAILABLE IN PAID PLANS,,,"The Wolves couldn’t stay consistent, especially on offense, to overcome Denver with Anthony Edwards still on the mend.",,https://www.startribune.com/all-too-familiar-lapses-show-up-as-timberwolves-lose-game-1-to-nuggets/601664095,,,startribune,Startribune,All-too-familiar lapses show up as Timberwolves lose Game 1 to Nuggets 116-105,,,,312d6f8c28b01a60ad6751d06cf5382e,sports,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/startribune.png,3221,https://www.startribune.com,
NEWSDATA,beb6b4d6-a650-4a4c-979e-a2875918a099,,,ONLY AVAILABLE IN PAID PLANS,,,"Barcelona [Spain], April 19 (ANI): In a coordinated diplomatic move, Mexico, Spain, and Brazil issued a joint statement on Sunday expressing their alarm over the 'dramatic situation' in Cuba. The communication comes as the island nation faces escalating pressure and repeated threats from US President Donald Trump. The three nations, currently led by left-leaning governments, voiced their 'deep concern regarding t",,http://bignewsnetwork.com/news/278997592/find-lasting-solution-brazil-mexico-spain-issue-joint-statement-backing-cuba-amid-trump-takeover-threats,,,bignewsnetwork,Bignewsnetwork,"""Find lasting solution"": Brazil, Mexico, Spain issue joint statement backing Cuba amid Trump's ""takeover"" threats",,,,4af73465c3917f07e0fa2c151f909325,entertainment,"france,united states of america,united kingdom,germany,canada,india,australia",,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,,1894739,https://www.bignewsnetwork.com,
NEWSDATA,cadf0346-af19-467e-85a2-e7492e0b26c4,There is no article provided for me to summarize. Could you please paste the content of the article you'd like me to work with? I'll do my best to summarize it and suggest some relevant tags.,,ONLY AVAILABLE IN PAID PLANS,,,"Tel Aviv [Israel], April 19 (ANI): The Israel Defence Forces (IDF) on Sunday announced the death of Sergeant First Class (Res.) Lidor Porat (31), who, according to the IDF, was killed during combat operations in southern Lebanon. In an official statement, the IDF said, 'The name of a fallen soldier whose family has been notified was cleared for publication,' identifying the soldier as 'Sergeant First Class (Res.",,http://bignewsnetwork.com/news/278997590/idf-announces-death-of-reservist-in-southern-lebanon,,,bignewsnetwork,Bignewsnetwork,IDF announces death of reservist in southern Lebanon,,,,42e5e57b1c6dbc579dba4d8c715e3883,entertainment,"france,united states of america,united kingdom,germany,canada,india,australia",,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,,1894739,https://www.bignewsnetwork.com,
NEWSDATA,1da14080-268b-4ebf-a3d7-f8bfe5acb246,"I don't see an article provided. Please share the article text, and I'll be happy to summarize it and suggest tags for you.",,ONLY AVAILABLE IN PAID PLANS,,,A 19-year-old is celebrating the beauty of life through paint after a terminal brain cancer diagnosis left her with less than six months to live.,,https://www.abc4.com/news/wasatch-front/19-year-old-terminal-cancer-celebrates-life/,,,abc4,Salt Lake City,Painting a path for Rylie: 19-year-old with terminal cancer celebrates life one brush stroke at a time,,,,3bafdf661e82aebd9f4c63b066723663,"health,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/abc4.png,9171,https://www.abc4.com,
NEWSDATA,dec10cec-9e3a-4034-99c4-ea2b88ef5238,,,ONLY AVAILABLE IN PAID PLANS,,recently heard,"Eric KarabellApr 16, 2026, 07:08 AM ET Close Eric Karabell is a senior writer for fantasy baseball, football and basketball [...]",https://recentlyheard.com/wp-content/uploads/2026/04/Mason-Miller-tops-all-pitchers-CJ-Abrams-goes-30-100-30-Dont.jpeg,https://recentlyheard.com/mason-miller-tops-all-pitchers-cj-abrams-goes-30-100-30-dont-be-surprised/,,,recentlyheard,Recentlyheard,Mason Miller tops all pitchers? CJ Abrams goes 30-100-30? Don’t be surprised,,,,b349ba48b6c7eb56d930cef991571658,"sports,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/recentlyheard.png,478681,https://www.recentlyheard.com,
NEWSDATA,06d1a4dc-87fd-4f04-be97-9cf72c9cfc9f,"There is no article provided. Please provide the article you'd like me to summarize, and I'll be happy to assist you.

Once you provide the article, I'll summarize it and suggest a few tags.",,ONLY AVAILABLE IN PAID PLANS,,marchaund jones,Fischer Community Church transforms a closed building into a service hub.,https://gray-wvue-prod.gtv-cdn.com/resizer/v2/YCYH2JD7TNFURDMXB56SDSEACE.jpg?auth=a0d19bc0c9f1bf947674905a04ffbdbac3c4a4dc4457c1d499d5ca174dc1dfeb&width=1200&height=600&smart=true,https://www.fox8live.com/2026/04/19/algiers-school-rededicated-community-outreach-center/,,,fox8live,Https://www.fox8live.com,Algiers school rededicated as community outreach center,,,,e3cb6d4656261d25697512bbb03de7e3,"lifestyle,top",united states of america,,false,,"algiers outreach center,fischer community church",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/fox8live.png,970628,https://www.fox8live.com,https://d1l66zlxaqpl1u.cloudfront.net/wp-gray/20260419/69e45393c8857472b75ae04c/file_1920x1080-5400-v4/file_1280x720-2000-v3_1.mp4
NEWSDATA,bfb8c087-511b-4e58-b3d2-7ddedd8a3941,,,ONLY AVAILABLE IN PAID PLANS,,scooter hobbs,"It turns out that Will Wade will begin his LSU Basketball Rebuild 2.0 pretty much the way he left it. With an empty cupboard. And by empty, we’re not talking [...]",https://americanpress.com/wp-content/uploads/sites/65/2021/08/Hobbs.jpg,https://americanpress.com/2026/04/18/scooter-hobbs-column-its-back-to-square-one-for-will-wade/,,,americanpress,American Press,Scooter Hobbs column: It’s back to square one for Will Wade,,,,43d72f07a3f087042e9ab7101dad8ec1,"sports,top",united states of america,,false,,"lsu basketball,will wade",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/americanpress.png,72700,https://www.americanpress.com,
NEWSDATA,7634708b-0ec8-4a70-8dff-ae744ff3dc6c,,,ONLY AVAILABLE IN PAID PLANS,,snigdha gairola,"President Donald Trump said Friday that Chinese President Xi Jinping is ""very happy"" about improving conditions in the Strait of Hormuz, as both leaders prepare for a highly anticipated meeting in China. Strait Of Hormuz Reopening Cited As Trump Signals Progress In a Truth Social post, Trump wrote that ""President Xi is very happy that the Strait of Hormuz is open and/or rapidly opening."" He added, ""Our meeting in China will be a special one and, potentially, Historic. I look forward to being with President Xi — Much will be accomplished!"" Trump-Xi Summit Delayed Amid Iran Conflict President Trump was set to travel to Beijing on May 14 and 15 for a summit with Xi, after the long-planned visit was delayed due to the U.S.-Israel war with Iran. Xi was also expected to make a ... Full story available on Benzinga.com",https://cdn.benzinga.com/files/images/story/2026/04/19/Wang-Urges-Calm-Ahead-Summit.jpeg?width=1200&height=800&fit=crop,https://www.benzinga.com/news/politics/26/04/51903020/trump-says-xi-jinping-very-happy-as-strait-of-hormuz-reopens-signals-potentially-historic-china-sum,,,benzinga,Benzinga,"Trump Says Xi Jinping 'Very Happy' As Strait Of Hormuz Reopens, Signals Potentially 'Historic' China Summit Ahead Of High-Stakes Meeting",,,,567ce6dc06128fd1956e27f8816b2998,"politics,top",united states of america,,false,,"""category: news"",""tag: xi jinping"",""pageisbzpro: bz"",""tag: donald trump"",""category: global"",""cms: wordpress"",""category: politics""",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/benzinga.png,2050,https://www.benzinga.com,
NEWSDATA,a899a87b-ecc9-403a-85f4-91d997d16bc1,There is no article to summarize. Could you please provide the article content so I can assist you with a summary and suggest a few tags (comma-separated)?,,ONLY AVAILABLE IN PAID PLANS,,,,https://www.reuters.com/resizer/v2/52ELGKVXKFIEFNDXI2OTO36IPQ.jpg?auth=6e4a29d5be9751aa0d2328ec2457acfd595cf2f2da3788d73991d343e69a3f9a&smart=true&width=1920,https://www.reuters.com/business/media-telecom/former-australian-soldier-speaks-out-against-allegations-afghan-war-crimes-2026-04-19/,,,reuters_com,Reuters,Former Australian soldier speaks out against allegations of Afghan war crimes,,,,82c45f7d32482f026158e666f2f2ece4,"politics,top","united states of america,ukraine,russia,israel,india,south africa,china,iran,united kingdom,japan",,false,,"usn:kbn3qw01x,usn:kbn3qw01w,2026:newsml_kbn3qw01w,2026:newsml_kbn3qw01w:3,guid:tag:reuters.com,2026:newsml_kbn3qw01w:2,usn:l4n412009,2026:newsml_kbn3qw01x:2,2026:newsml_l4n412009:1698378161,2026:newsml_l4n412009,2026:newsml_kbn3qw01w:1,2026:newsml_kbn3qw01x:1,2026:newsml_kbn3qw01x,vguid:tag:reuters.com",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/reuters_com.png,10806,https://www.reuters.com,
NEWSDATA,c4bd47e0-0ce5-4bb9-ab00-1f3148082f08,,,ONLY AVAILABLE IN PAID PLANS,,sportradar,,https://bloximages.chicago2.vip.townnews.com/messenger-inquirer.com/content/tncms/custom/image/a2a4b15c-9ead-11ee-847f-2b2be1350ebd.jpg?resize=600%2C338,https://www.messenger-inquirer.com/ap/sports/san-diego-l-a-angels-runs/article_ac7723b6-226c-5398-9b7a-1c7af96f2c71.html,,,messenger_inquirer,Owensboro Messenger And Inquirer,San Diego-L.A. Angels Runs,,,,cb8ee90e7dc17b42d35b2dda10f4255c,"top,sports",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/messenger_inquirer.png,29720,https://www.messenger-inquirer.com,
NEWSDATA,355b42cf-7787-45bd-aac2-d8b8828eff35,"There's no article provided. If you could please provide the article, I would be happy to assist you in summarizing it and suggesting tags.",,ONLY AVAILABLE IN PAID PLANS,,sportradar,,https://bloximages.chicago2.vip.townnews.com/joplinglobe.com/content/tncms/custom/image/82ebee74-4c80-11ec-942f-cf2743f1e0ea.jpg?resize=200%2C200,https://www.joplinglobe.com/ap/sports/agate/san-diego-l-a-angels-runs/article_e23628ea-8c67-504c-8f0f-9e18e1e4daaa.html,,,joplinglobe,The Joplin Globe,San Diego-L.A. Angels Runs,,,,1e8fd1942c027ed43c06ddb692c30215,"sports,top",united states of america,,false,,agate,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/joplinglobe.jpg,42836,https://www.joplinglobe.com,
